gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,countryCode,locality,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
1990641386,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/5653391,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,,SPECIES,Cylindropuntia acanthocarpa (Engelm. & J.M.Bigelow) Knuth,US,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,31.978622,-112.844231,,,,,,,2017-04-01T11:29:18Z,1,4,2017,7282888,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,5653391,,,2017-04-11T22:08:00Z,CC_BY_NC_4_0,Dominique Sevi,Dominique Sevi,,,2019-02-04T00:56:09.784Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1990641301,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/5593402,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,coloradensis,SUBSPECIES,Cylindropuntia acanthocarpa subsp. coloradensis (L.D.Benson) U.Guzmán,US,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,36.37706,-114.444669,18,,,,,,2017-04-02T14:27:00Z,2,4,2017,3953628,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,5593402,,,2017-04-06T20:53:04Z,CC_BY_NC_4_0,lonnyholmes,lonnyholmes,,,2019-02-25T02:24:59.671Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1990638252,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/5097306,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,coloradensis,SUBSPECIES,Cylindropuntia acanthocarpa subsp. coloradensis (L.D.Benson) U.Guzmán,US,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,33.692147,-111.803532,,,,,,,2017-02-11T11:00:00Z,11,2,2017,3953628,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,5097306,,,2017-02-12T19:27:50Z,CC_BY_NC_4_0,Steve Jones,Steve Jones,,,2019-02-25T02:23:47.736Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1990638225,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/5081327,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,,SPECIES,Cylindropuntia acanthocarpa (Engelm. & J.M.Bigelow) Knuth,US,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,33.455599,-111.944084,41,,,,,,2017-02-08T18:02:00Z,8,2,2017,7282888,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,5081327,,,2017-02-09T22:39:02Z,CC_BY_NC_4_0,Eric Moody,Eric Moody,,,2019-02-04T00:54:55.328Z,,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1990637732,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://conabio.inaturalist.org/observations/4656540,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,,SPECIES,Cylindropuntia acanthocarpa (Engelm. & J.M.Bigelow) Knuth,MX,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,29.399992,-110.42084,1805,,,,,,2015-04-11T10:47:00Z,11,4,2015,7282888,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,4656540,,,2016-11-28T18:11:54Z,CC_BY_NC_4_0,Maximiliano Calderón González,Maximiliano Calderón González,,,2019-02-04T00:53:58.506Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1990637473,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/4412634,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,,SPECIES,Cylindropuntia acanthocarpa (Engelm. & J.M.Bigelow) Knuth,US,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,33.732183,-112.260807,5,,,,,,2016-10-22T08:42:26Z,22,10,2016,7282888,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,4412634,,,,CC_BY_NC_4_0,ksaucenature,ksaucenature,,,2019-02-04T00:53:28.597Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1990636876,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/397687,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,,SPECIES,Cylindropuntia acanthocarpa (Engelm. & J.M.Bigelow) Knuth,US,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,36.127705,-115.474268,5,,,,,,2013-09-13T09:03:08Z,13,9,2013,7282888,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,397687,,,2013-09-14T20:44:16Z,CC_BY_NC_4_0,faerthen,faerthen,,,2019-02-04T00:52:35.416Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84
1990635944,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/3302104,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,,SPECIES,Cylindropuntia acanthocarpa (Engelm. & J.M.Bigelow) Knuth,US,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,34.776535,-115.607976,6,,,,,,2016-05-22T09:47:58Z,22,5,2016,7282888,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,3302104,,,2016-05-25T23:05:47Z,CC_BY_NC_4_0,Shaun Michael,Shaun Michael,,,2019-02-04T00:51:43.866Z,,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1990635800,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/3193626,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,,SPECIES,Cylindropuntia acanthocarpa (Engelm. & J.M.Bigelow) Knuth,US,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.53649,-115.488426,3,,,,,,2016-05-16T19:12:01Z,16,5,2016,7282888,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,3193626,,,2016-05-17T05:01:35Z,CC_BY_NC_4_0,Shaun Michael,Shaun Michael,,,2019-02-04T00:51:42.703Z,,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1990635784,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/3185381,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,,SPECIES,Cylindropuntia acanthocarpa (Engelm. & J.M.Bigelow) Knuth,US,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.616561,-115.423333,8,,,,,,2016-05-15T19:14:20Z,15,5,2016,7282888,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,3185381,,,2016-05-16T04:45:58Z,CC_BY_NC_4_0,Shaun Michael,Shaun Michael,,,2019-02-04T00:51:42.745Z,,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1990635736,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/313756,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,,SPECIES,Cylindropuntia acanthocarpa (Engelm. & J.M.Bigelow) Knuth,US,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,36.110767,-115.466911,,,,,,,2013-04-05T07:01:00Z,5,4,2013,7282888,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,313756,,,2019-01-17T16:49:45Z,CC_BY_NC_4_0,Justin,Justin,,,2019-02-04T00:51:41.981Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84
1990635581,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/3009082,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,coloradensis,SUBSPECIES,Cylindropuntia acanthocarpa subsp. coloradensis (L.D.Benson) U.Guzmán,US,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,33.69451,-111.78658,5,,,,,,2016-04-21T09:47:50Z,21,4,2016,3953628,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,3009082,,,2016-04-23T04:24:44Z,CC_BY_NC_4_0,Steve Jones,Steve Jones,,,2019-02-25T02:18:53.699Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84
1990635557,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/2989202,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,coloradensis,SUBSPECIES,Cylindropuntia acanthocarpa subsp. coloradensis (L.D.Benson) U.Guzmán,US,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,33.69267,-111.80294,5,,,,,,2016-04-19T09:39:12Z,19,4,2016,3953628,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,2989202,,,2016-04-21T03:52:02Z,CC_BY_NC_4_0,Steve Jones,Steve Jones,,,2019-02-25T02:18:51.558Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84
1990635463,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/2921970,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,coloradensis,SUBSPECIES,Cylindropuntia acanthocarpa subsp. coloradensis (L.D.Benson) U.Guzmán,US,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,33.7613,-111.84112,5,,,,,,2016-04-11T11:43:27Z,11,4,2016,3953628,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,2921970,,,2016-04-12T05:09:18Z,CC_BY_NC_4_0,Steve Jones,Steve Jones,,,2019-02-25T02:18:45.232Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84
1990635300,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/2834840,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,coloradensis,SUBSPECIES,Cylindropuntia acanthocarpa subsp. coloradensis (L.D.Benson) U.Guzmán,US,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,36.378042,-114.441807,,,,,,,2016-03-24T14:24:22Z,24,3,2016,3953628,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,2834840,,,2019-01-17T18:52:27Z,CC_BY_NC_4_0,lonnyholmes,lonnyholmes,,,2019-02-25T02:18:44.332Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84
1990634951,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/2586771,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,,SPECIES,Cylindropuntia acanthocarpa (Engelm. & J.M.Bigelow) Knuth,US,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,33.460079,-111.942884,,,,,,,2016-01-16T09:29:11Z,16,1,2016,7282888,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,2586771,,,,CC_BY_NC_4_0,Michelle Fehler,Michelle Fehler,,,2019-02-04T00:51:34.361Z,,GEODETIC_DATUM_ASSUMED_WGS84
1990609663,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/19930872,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,,SPECIES,Cylindropuntia acanthocarpa (Engelm. & J.M.Bigelow) Knuth,US,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,33.825958,-112.269355,5,,,,,,2019-01-27T12:43:53Z,27,1,2019,7282888,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,19930872,,,2019-01-28T16:42:00Z,CC_BY_NC_4_0,austinbsmith,austinbsmith,,,2019-02-04T00:50:48.586Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1990604170,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/19916755,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,,SPECIES,Cylindropuntia acanthocarpa (Engelm. & J.M.Bigelow) Knuth,US,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,33.695345,-112.180325,508,,,,,,2019-01-03T18:21:00Z,3,1,2019,7282888,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,19916755,,,2019-01-27T23:54:52Z,CC_BY_NC_4_0,JB,JB,,,2019-02-04T00:50:39.611Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1990597000,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/19897161,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,,SPECIES,Cylindropuntia acanthocarpa (Engelm. & J.M.Bigelow) Knuth,US,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,33.125957,-110.978188,,,,,,,2019-01-03T11:23:28Z,3,1,2019,7282888,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,19897161,,,2019-01-27T21:02:25Z,CC_BY_NC_4_0,Matushka Elizabeth Perdomo,Matushka Elizabeth Perdomo,,,2019-02-04T00:50:27.790Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1990596444,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/19895961,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,,SPECIES,Cylindropuntia acanthocarpa (Engelm. & J.M.Bigelow) Knuth,US,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,33.684368,-111.786937,,,,,,,2019-01-25T12:35:00Z,25,1,2019,7282888,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,19895961,,,2019-01-27T02:59:10Z,CC_BY_NC_4_0,Steve Jones,Steve Jones,,,2019-02-04T00:50:26.662Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1990593250,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/19887101,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,,SPECIES,Cylindropuntia acanthocarpa (Engelm. & J.M.Bigelow) Knuth,US,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,33.749756,-111.874196,16,,,,,,2019-01-26T13:37:46Z,26,1,2019,7282888,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,19887101,,,2019-01-26T20:38:02Z,CC_BY_NC_4_0,donnaoats,donnaoats,,,2019-02-04T00:50:21.395Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1990576581,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/19843980,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,,SPECIES,Cylindropuntia acanthocarpa (Engelm. & J.M.Bigelow) Knuth,US,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.35498,-112.890854,,,,,,,2019-01-24T10:37:52Z,24,1,2019,7282888,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,19843980,,,2019-01-24T17:40:29Z,CC_BY_NC_4_0,Vikki Jackson,Vikki Jackson,,,2019-02-04T00:49:53.198Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1990570353,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/19827782,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,,SPECIES,Cylindropuntia acanthocarpa (Engelm. & J.M.Bigelow) Knuth,US,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,33.599675,-111.811446,5,,,,,,2019-01-23T13:10:15Z,23,1,2019,7282888,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,19827782,,,2019-01-23T20:10:29Z,CC_BY_NC_4_0,teachstu,teachstu,,,2019-02-04T00:49:42.228Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1990569276,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/19824808,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,,SPECIES,Cylindropuntia acanthocarpa (Engelm. & J.M.Bigelow) Knuth,US,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,33.790055,-111.803218,5,,,,,,2019-01-23T10:37:55Z,23,1,2019,7282888,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,19824808,,,2019-01-23T17:39:31Z,CC_BY_NC_4_0,Jim Stinson,Jim Stinson,,,2019-02-04T00:49:40.273Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1990563812,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/19810302,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,,SPECIES,Cylindropuntia acanthocarpa (Engelm. & J.M.Bigelow) Knuth,US,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,33.573319,-111.79647,5,,,,,,2019-01-22T15:43:45Z,22,1,2019,7282888,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,19810302,,,2019-01-22T22:44:08Z,CC_BY_NC_4_0,crkovach,crkovach,,,2019-02-04T00:49:31.494Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1990557700,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/19794206,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,,SPECIES,Cylindropuntia acanthocarpa (Engelm. & J.M.Bigelow) Knuth,US,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.057499,-111.666072,172652,,,,,,2018-12-20T17:08:00Z,20,12,2018,7282888,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,19794206,,,2019-01-22T03:46:56Z,CC_BY_NC_4_0,Reed Ebbinghaus,Reed Ebbinghaus,,,2019-02-04T00:49:21.182Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84
1990546943,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/19765194,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,,SPECIES,Cylindropuntia acanthocarpa (Engelm. & J.M.Bigelow) Knuth,US,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,33.638923,-111.856617,10,,,,,,2019-01-20T14:53:10Z,20,1,2019,7282888,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,19765194,,,2019-01-20T21:54:32Z,CC_BY_NC_4_0,fieldsaz,fieldsaz,,,2019-02-04T00:49:02.602Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1990543789,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/19757419,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,,SPECIES,Cylindropuntia acanthocarpa (Engelm. & J.M.Bigelow) Knuth,US,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,33.627643,-111.825414,10,,,,,,2019-01-20T09:15:14Z,20,1,2019,7282888,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,19757419,,,2019-01-20T16:17:11Z,CC_BY_NC_4_0,milomb,milomb,,,2019-02-04T00:48:57.034Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1990536632,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/19738945,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,,SPECIES,Cylindropuntia acanthocarpa (Engelm. & J.M.Bigelow) Knuth,US,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,33.427403,-111.937802,6,,,,,,2019-01-19T15:18:41Z,19,1,2019,7282888,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,19738945,,,2019-01-20T03:30:49Z,CC_BY_NC_4_0,bionicrhymes,bionicrhymes,,,2019-02-04T00:48:45.760Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1990526041,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/19712415,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,,SPECIES,Cylindropuntia acanthocarpa (Engelm. & J.M.Bigelow) Knuth,US,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,33.558103,-112.020424,5,,,,,,2019-01-18T11:25:12Z,18,1,2019,7282888,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,19712415,,,2019-01-18T18:25:42Z,CC_BY_NC_4_0,kgibso25,kgibso25,,,2019-02-04T00:48:26.985Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1990519073,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/19692700,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,,SPECIES,Cylindropuntia acanthocarpa (Engelm. & J.M.Bigelow) Knuth,US,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,33.77295,-111.962839,,,,,,,2019-01-11T10:43:00Z,11,1,2019,7282888,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,19692700,,,2019-01-17T15:13:12Z,CC_BY_NC_4_0,natalie robb,natalie robb,,,2019-02-04T00:48:14.577Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1990513474,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/19677274,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,,SPECIES,Cylindropuntia acanthocarpa (Engelm. & J.M.Bigelow) Knuth,US,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,33.53379,-112.011548,,,,,,,2019-01-14T10:57:00Z,14,1,2019,7282888,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,19677274,,,2019-01-16T17:45:49Z,CC_BY_NC_4_0,Derek Anderson,Derek Anderson,,,2019-02-04T00:48:04.548Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1990503400,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/19651989,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,,SPECIES,Cylindropuntia acanthocarpa (Engelm. & J.M.Bigelow) Knuth,US,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,33.650232,-111.833525,5,,,,,,2019-01-14T10:05:04Z,14,1,2019,7282888,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,19651989,,,2019-01-15T13:19:13Z,CC_BY_NC_4_0,Andy Bridges,Andy Bridges,,,2019-02-04T00:47:46.245Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1990502946,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/19650415,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,,SPECIES,Cylindropuntia acanthocarpa (Engelm. & J.M.Bigelow) Knuth,US,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.277681,-115.498188,3,,,,,,2019-01-14T15:08:23Z,14,1,2019,7282888,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,19650415,,,2019-01-15T03:47:46Z,CC_BY_NC_4_0,Rod,Rod,,,2019-02-04T00:47:45.591Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1990501494,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/19646780,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,,SPECIES,Cylindropuntia acanthocarpa (Engelm. & J.M.Bigelow) Knuth,US,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,33.77329,-111.83784,,,,,,,2019-01-14T00:00:00Z,14,1,2019,7282888,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,19646780,,,2019-01-14T23:45:54Z,CC_BY_NC_4_0,Marianne Skov Jensen,Marianne Skov Jensen,,,2019-02-04T00:47:42.905Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84
1990495233,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/19630898,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,,SPECIES,Cylindropuntia acanthocarpa (Engelm. & J.M.Bigelow) Knuth,US,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,33.785911,-111.810378,50,,,,,,2018-04-29T13:11:00Z,29,4,2018,7282888,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,19630898,,,2019-01-16T17:09:52Z,CC_BY_NC_4_0,Scott,Scott,,,2019-02-04T00:47:31.795Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
